pubchem_id,common_name,iupac_name,smile,inchi,taste,odor,flavor_profile,fema_flavor_profile,fooddb_flavor_profile,bitter,super_sweet,bitterdb_id,flavornet_id,fooddb_id,supersweetdb_id,fema_number,cas_id,functional_groups,bond_stereo_count,undefined_atom_stereocenter_count,heavy_atom_count,hba_count,hbd_count,synthetic,natural,charge,isotope_atom_count,molecular_weight,fenoroli_and_os,exact_mass,volume3d,unknown_natural,covalently_bonded_unit_count,undefined_bond_stereocenter_count,num_rotatablebonds,defined_bond_stereocenter_count,xlogp,topological_polor_surfacearea,defined_atom_stereocenter_count,atom_stereo_count,complexity,monoisotopic_mass,has_odor,one_tag,has_bitter,no_sweet,has_sweet,fruity,green,floral,woody,herbal,only_sweet,sweet_and_something_else
8363,Benzyl Salicylate,benzyl 2-hydroxybenzoate,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2O,"InChI=1S/C14H12O3/c15-13-9-5-4-8-12(13)14(16)17-10-11-6-2-1-3-7-11/h1-9,15H,10H2",,,"['herbal', 'oily', 'sweet', 'clean', 'balsam']",Honey,herbal@oily@sweet@clean@balsam,0,,,0,FDB001029,,2151,118-58-1,hydroxy compound@phenol or hydroxyhetarene@carboxylic acid derivative@carboxylic acid ester@aromatic compound,0,0,17,3,1,0,1,0,0,228.247,1,228.079,182.4,0,1,0,4,0,3.2,46.5,0,0,246.0,228.079,-1,0,0,0,1,0,0,0,0,1,0,1
8365,Ethyl salicylate,ethyl 2-hydroxybenzoate,CCOC(=O)C1=CC=CC=C1O,"InChI=1S/C9H10O3/c1-2-12-9(11)7-5-3-4-6-8(7)10/h3-6,10H,2H2,1H3",,,"['mint', 'floral', 'wintergreen', 'sweet', 'balsam', 'minty', 'spicy']",,mint@floral@wintergreen@sweet@balsam@minty@spicy,0,,,1,FDB001028,,2458,118-61-6@1321-50-2,hydroxy compound@phenol or hydroxyhetarene@carboxylic acid derivative@carboxylic acid ester@aromatic compound,0,0,12,3,1,0,1,0,0,166.176,1,166.063,131.9,0,1,0,3,0,3.0,46.5,0,0,156.0,166.063,-1,0,0,0,1,0,0,1,0,0,0,1
8369,Maltol,3-hydroxy-2-methylpyran-4-one,CC1=C(C(=O)C=CO1)O,"InChI=1S/C6H6O3/c1-4-6(8)5(7)2-3-9-4/h2-3,8H,1H3","taste characteristics at 200.00 ppm: sweet, caramellic, cotton candy with fruity, jammy strawberry nuance","fragrant, caramel-like odor@characteristic caramel-butterscotch odor and suggestive of a fruity-strawberry aroma in dilute solution@caramel-like odor, reminiscent of freshly baked cakes","['caramel', 'jam', 'bread', 'cotton', 'sweet', 'fruity', 'baked', 'candy']",,caramel@jam@bread@cotton@sweet@fruity@baked@candy,0,,,1,FDB002712,,2656,118-71-8,carbonyl compound@hydroxy compound@phenol or hydroxyhetarene@oxo(het)arene@aromatic compound@heterocyclic compound,0,0,9,3,1,0,1,0,0,126.111,1,126.032,96.0,0,1,0,0,0,0.4,46.5,0,0,200.0,126.032,1,0,0,0,1,1,0,0,0,0,0,1
8375,2'-Hydroxyacetophenone,1-(2-hydroxyphenyl)ethanone,CC(=O)C1=CC=CC=C1O,"InChI=1S/C8H8O2/c1-6(9)7-4-2-3-5-8(7)10/h2-5,10H,1H3",,,"['tobacco', 'hawthorne', 'herbal', 'sweet', 'honey', 'hawthorn', 'phenolic']",,tobacco@hawthorne@herbal@sweet@honey@hawthorn@phenolic,0,,,0,FDB010500,,,118-93-4,carbonyl compound@ketone@hydroxy compound@phenol or hydroxyhetarene@aromatic compound,0,0,10,2,1,0,1,0,0,136.15,1,136.052,110.3,0,1,0,1,0,1.9,37.3,0,0,131.0,136.052,-1,0,0,0,1,0,0,0,0,1,0,1
8405,Isoquinoline,isoquinoline,C1=CC=C2C=NC=CC2=C1,InChI=1S/C9H7N/c1-2-4-9-7-10-6-5-8(9)3-1/h1-7H,,,"['herbal', 'benzaldehyde', 'sweet', 'anise', 'balsam']",,herbal@benzaldehyde@sweet@anise@balsam,0,,,0,FDB012557,,2978,119-65-3,aromatic compound@heterocyclic compound,0,0,10,1,0,0,1,0,0,129.162,1,129.058,107.6,0,1,0,0,0,2.1,12.9,0,0,111.0,129.058,-1,0,0,0,1,0,0,0,0,1,0,1
8419,"3,4-Dimethoxybenzaldehyde","3,4-dimethoxybenzaldehyde",COC1=C(C=C(C=C1)C=O)OC,"InChI=1S/C9H10O3/c1-11-8-4-3-7(6-10)5-9(8)12-2/h3-6H,1-2H3",,,"['caramel', 'vanilla', 'creamy', 'sweet', 'woody', 'cherry', 'minty']",Floral,caramel@vanilla@creamy@sweet@woody@cherry@minty,0,,,0,FDB008864,,3109,120-14-9,carbonyl compound@aldehyde@ether@alkyl aryl ether@aromatic compound,0,0,12,3,0,0,1,0,0,166.176,1,166.063,132.1,0,1,0,3,0,1.5,35.5,0,0,147.0,166.063,-1,0,0,0,1,0,0,0,1,0,0,1
8432,1-Phenylethyl propionate,1-phenylethyl propanoate,CCC(=O)OC(C)C1=CC=CC=C1,"InChI=1S/C11H14O2/c1-3-11(12)13-9(2)10-7-5-4-6-8-10/h4-9H,3H2,1-2H3",,,"['gardenia', 'rose', 'fresh', 'floral', 'sweet', 'weedy', 'green']",Fruit,gardenia@rose@fresh@floral@sweet@weedy@green,0,,,0,FDB020008,,2689,120-45-6,carboxylic acid derivative@carboxylic acid ester@aromatic compound,0,1,13,2,0,0,1,0,0,178.231,1,178.099,148.0,0,1,0,4,0,2.5,26.3,0,1,160.0,178.099,-1,0,0,0,1,0,0,0,0,0,0,1
8438,Piperonal,"1,3-benzodioxole-5-carbaldehyde",C1OC2=C(O1)C=C(C=C2)C=O,"InChI=1S/C8H6O3/c9-4-6-1-2-7-8(3-6)11-5-10-7/h1-4H,5H2",bittersweet taste,floral odor,"['coconut', 'heliotrope', 'powdery', 'sweet', 'vanilla', 'flower', 'violet', 'bitter']",Anise,coconut@powdery@vanilla@heliotrope@bitter@sweet@violet@flower,1,,765.0,0,FDB010553,,2911,120-57-0,carbonyl compound@aldehyde@acetal@aromatic compound@heterocyclic compound,0,0,11,3,0,0,1,0,0,150.133,1,150.032,113.5,0,1,0,1,0,1.1,35.5,0,0,157.0,150.032,1,0,0,0,1,0,0,0,0,0,0,1
8467,3-Ethoxy-4-hydroxybenzaldehyde,3-ethoxy-4-hydroxybenzaldehyde,CCOC1=C(C=CC(=C1)C=O)O,"InChI=1S/C9H10O3/c1-2-12-9-5-7(6-10)3-4-8(9)11/h3-6,11H,2H2,1H3",sweet@finer and more intense taste than vanillin,finer and more intense vanilla@resembles that of vanillin but approximately 3 times as strong.,"['vanilla', 'caramel', 'sweet', 'creamy']",Floral,vanilla@caramel@sweet@creamy,0,,,0,FDB000841,,2464,121-32-4,carbonyl compound@aldehyde@hydroxy compound@phenol or hydroxyhetarene@ether@alkyl aryl ether@aromatic compound,0,0,12,3,1,0,1,0,0,166.176,1,166.063,131.9,1,1,0,3,0,1.6,46.5,0,0,147.0,166.063,1,0,0,0,1,0,0,0,0,0,0,1
8468,Vanillic acid,4-hydroxy-3-methoxybenzoic acid,COC1=C(C=CC(=C1)C(=O)O)O,"InChI=1S/C8H8O4/c1-12-7-4-5(8(10)11)2-3-6(7)9/h2-4,9H,1H3,(H,10,11)",,,"['powdery', 'vanilla', 'bean', 'milky', 'sweet', 'creamy', 'dairy']","Astringent, Vanilla",powdery@vanilla@bean@milky@sweet@creamy@dairy,0,,,0,FDB000846,,3988,121-34-6,hydroxy compound@phenol or hydroxyhetarene@ether@alkyl aryl ether@carboxylic acid derivative@carboxylic acid@aromatic compound,0,0,12,4,2,0,1,0,0,168.148,1,168.042,126.8,0,1,0,2,0,1.4,66.8,0,0,168.0,168.042,-1,0,0,0,1,0,0,0,0,0,0,1
8469,Ethyl 3-phenylglycidate,ethyl 3-phenyloxirane-2-carboxylate,CCOC(=O)C1C(O1)C2=CC=CC=C2,"InChI=1S/C11H12O3/c1-2-13-11(12)10-9(14-10)8-6-4-3-5-7-8/h3-7,9-10H,2H2,1H3",sweet taste corresponding to fruity odor,strong fruity odor suggestive of strawberry,"['caramel', 'berry', 'strawberry', 'floral', 'sweet', 'tropical']",Fruit,caramel@berry@strawberry@floral@sweet@tropical,0,,,0,FDB009407,,2454,121-39-1@54276-44-7,ether@dialkyl ether@carboxylic acid derivative@carboxylic acid ester@aromatic compound@heterocyclic compound,0,2,14,3,0,0,0,0,0,192.214,1,192.079,155.4,0,1,0,4,0,1.7,38.8,0,2,209.0,192.079,1,0,0,0,1,0,0,1,0,0,0,1
8499,Methyl 4-Methoxybenzoate,methyl 4-methoxybenzoate,COC1=CC=C(C=C1)C(=O)OC,"InChI=1S/C9H10O3/c1-11-8-5-3-7(4-6-8)9(10)12-2/h3-6H,1-2H3",,,"['herbal', 'sweet', 'anise', 'melon', 'balsam']",Fruit,herbal@sweet@anise@melon@balsam,0,,,0,FDB010588,,2679,121-98-2,ether@alkyl aryl ether@carboxylic acid derivative@carboxylic acid ester@aromatic compound,0,0,12,3,0,0,1,0,0,166.176,1,166.063,132.2,0,1,0,3,0,2.3,35.5,0,0,148.0,166.063,-1,0,0,0,1,0,0,0,0,1,0,1
8500,4'-Methylacetophenone,1-(4-methylphenyl)ethanone,CC1=CC=C(C=C1)C(=O)C,"InChI=1S/C9H10O/c1-7-3-5-9(6-4-7)8(2)10/h3-6H,1-2H3",,,"['hawthorne', 'acetophenone', 'coumarin', 'sweet', 'bitter almond', 'hawthorn', 'cherry', 'mimosa']","Bitter Almond, Floral, Fruit, Spice",hawthorne@acetophenone@coumarin@sweet@bitter almond@hawthorn@cherry@mimosa,0,,,1,FDB010549,,2677,122-00-9,carbonyl compound@ketone@aromatic compound,0,0,10,1,0,0,1,0,0,134.178,1,134.073,115.7,0,1,0,1,0,2.1,17.1,0,0,121.0,134.073,-1,0,0,0,1,0,0,0,0,0,0,1
8615,Phenethyl Anthranilate,2-phenylethyl 2-aminobenzoate,C1=CC=C(C=C1)CCOC(=O)C2=CC=CC=C2N,"InChI=1S/C15H15NO2/c16-14-9-5-4-8-13(14)15(17)18-11-10-12-6-2-1-3-7-12/h1-9H,10-11,16H2",,,"['orange', 'rose', 'grape', 'floral', 'iris', 'sweet', 'honey']",Floral,orange@rose@grape@floral@iris@sweet@honey,0,,,0,FDB016824,,2859,133-18-6,amine@primary amine@primary aromatic amine@carboxylic acid derivative@carboxylic acid ester@aromatic compound,0,0,18,3,1,0,0,0,0,241.29,1,241.11,195.8,0,1,0,5,0,4.2,52.3,0,0,261.0,241.11,-1,0,0,0,1,0,0,1,0,0,0,1
8655,Syringaldehyde,"4-hydroxy-3,5-dimethoxybenzaldehyde",COC1=CC(=CC(=C1O)OC)C=O,"InChI=1S/C9H10O4/c1-12-7-3-6(5-10)4-8(13-2)9(7)11/h3-5,11H,1-2H3",,,"['mild', 'sweet', 'woody', 'tonka', 'plastic']",Floral,mild@sweet@woody@tonka@plastic,0,,,0,FDB000822,,4049,134-96-3,carbonyl compound@aldehyde@hydroxy compound@phenol or hydroxyhetarene@ether@alkyl aryl ether@aromatic compound,0,0,13,4,1,0,1,0,0,182.175,1,182.058,140.3,0,1,0,3,0,0.0,55.8,0,0,157.0,182.058,-1,0,0,0,1,0,0,0,1,0,0,1
8658,2-Methoxybenzaldehyde,2-methoxybenzaldehyde,COC1=CC=CC=C1C=O,"InChI=1S/C8H8O2/c1-10-8-5-3-2-4-7(8)6-9/h2-6H,1H3",,,"['hawthorn', 'powdery', 'sweet', 'vanilla', 'almond', 'acetophenone', 'guaiacol', 'bitter']",Floral,acetophenone@powdery@vanilla@bitter@guaiacol@sweet@hawthorn@almond,1,,767.0,0,FDB011913,,4077,135-02-4,carbonyl compound@aldehyde@ether@alkyl aryl ether@aromatic compound,0,0,10,2,0,0,1,0,0,136.15,1,136.052,111.0,0,1,0,2,0,1.7,26.3,0,0,112.0,136.052,-1,0,0,0,1,0,0,0,0,0,0,1
8767,Citronellyl phenylacetate,"3,7-dimethyloct-6-enyl 2-phenylacetate",CC(CCC=C(C)C)CCOC(=O)CC1=CC=CC=C1,"InChI=1S/C18H26O2/c1-15(2)8-7-9-16(3)12-13-20-18(19)14-17-10-5-4-6-11-17/h4-6,8,10-11,16H,7,9,12-14H2,1-3H3",,,"['rose', 'waxy', 'fresh', 'sweet', 'honey']",Floral,rose@waxy@fresh@sweet@honey,0,,,0,FDB016237,,2315,139-70-8,carboxylic acid derivative@carboxylic acid ester@alkene@aromatic compound,0,1,20,2,0,0,0,0,0,274.404,1,274.193,237.3,0,1,0,9,0,5.4,26.3,0,1,297.0,274.193,-1,0,0,0,1,0,0,0,0,0,0,1
8785,Benzyl Acetate,benzyl acetate,CC(=O)OCC1=CC=CC=C1,"InChI=1S/C9H10O2/c1-8(10)11-7-9-5-3-2-4-6-9/h2-6H,7H2,1H3","bitter, pungent taste","pear-like odor@characteristic flowery (jasmine) odor@powerful but thin, sweet floral fresh, fresh and light, fruity odor reminiscent of jasmin, gardenia, muguet, lily and other flowers.","['apple', 'bitter', 'apricot', 'plum', 'jasmine', 'boiled vegetable', 'cherry', 'sweet', 'floral', 'fresh', 'jasmin', 'fruity']",Fruit,apple@jasmine@apricot@jasmin@boiled vegetable@fresh@bitter@floral@sweet@plum@fruity@cherry,0,,723.0,1,FDB003367,,2135,140-11-4,carboxylic acid derivative@carboxylic acid ester@aromatic compound,0,0,11,2,0,0,1,0,0,150.177,1,150.068,124.6,0,1,0,3,0,2.0,26.3,0,0,126.0,150.068,1,0,0,0,1,0,0,0,0,0,0,1
8792,Phenylethyl isovalerate,2-phenylethyl 3-methylbutanoate,CC(C)CC(=O)OCCC1=CC=CC=C1,"InChI=1S/C13H18O2/c1-11(2)10-13(14)15-9-8-12-6-4-3-5-7-12/h3-7,11H,8-10H2,1-2H3",,,"['rose', 'peach', 'apricot', 'sweet', 'floral', 'bitter', 'fruity']","Floral, Mint",peach@apricot@rose@bitter@floral@sweet@fruity,0,,768.0,0,FDB013622,,2871,140-26-1,carboxylic acid derivative@carboxylic acid ester@aromatic compound,0,0,15,2,0,0,1,0,0,206.285,1,206.131,174.7,0,1,0,6,0,3.6,26.3,0,0,181.0,206.131,-1,0,0,0,1,0,0,0,0,0,0,1
8815,Estragole,1-methoxy-4-prop-2-enylbenzene,COC1=CC=C(C=C1)CC=C,"InChI=1S/C10H12O/c1-3-4-9-5-7-10(11-2)8-6-9/h3,5-8H,1,4H2,2H3",sweet taste reminiscent of anise (differing from anethole),odor reminiscent of anise (differing from anethole),"['licorice', 'spice', 'vanilla', 'alcohol', 'herbal', 'fennel', 'sassafrass', 'sweet', 'anise', 'minty', 'green']","Anise, Licorice",licorice@spice@vanilla@alcohol@herbal@fennel@sassafrass@sweet@anise@minty@green,0,,,1,FDB012392,,2411,140-67-0,ether@alkyl aryl ether@alkene@aromatic compound,0,0,11,1,0,0,1,0,0,148.205,1,148.089,129.2,0,1,0,3,0,3.4,9.2,0,0,112.0,148.089,1,0,0,0,1,0,0,0,0,0,0,1
8835,Citronellyl butyrate,"3,7-dimethyloct-6-enyl butanoate",CCCC(=O)OCCC(C)CCC=C(C)C,"InChI=1S/C14H26O2/c1-5-7-14(15)16-11-10-13(4)9-6-8-12(2)3/h8,13H,5-7,9-11H2,1-4H3",,,"['rose', 'waxy', 'floral', 'fruit', 'sweet', 'fruity', 'tropical', 'geranium', 'green']","Fruit, Rose",rose@waxy@floral@fruit@sweet@fruity@tropical@geranium@green,0,,,1,FDB016234,,2312,76444-24-1@141-16-2,carboxylic acid derivative@carboxylic acid ester@alkene,0,1,16,2,0,0,1,0,0,226.36,1,226.193,199.2,0,1,0,9,0,4.6,26.3,0,1,215.0,226.193,-1,0,0,0,1,0,0,0,0,0,0,1
8857,Ethyl Acetate,ethyl acetate,CCOC(=O)C,"InChI=1S/C4H8O2/c1-3-6-4(2)5/h3H2,1-2H3","pleasant taste when diluted@bittersweet, wine-like burning taste.@ethyl acetate ... contributes a fruity flavor to beer.","characteristic ether-like odor reminiscent of pineapple.@fragrant odor@ether-like, fruity odor@fruity with a brandy note","['pineapple', 'ethereal', 'sweet', 'anise', 'fruity', 'balsam', 'weedy', 'green']","Aromatic, Brandy, Grape",pineapple@ethereal@sweet@anise@fruity@balsam@weedy@green,0,,,1,FDB003240,,2414,141-78-6,carboxylic acid derivative@carboxylic acid ester,0,0,6,2,0,0,1,0,0,88.106,1,88.052,73.8,0,1,0,2,0,0.7,26.3,0,0,49.5,88.052,1,0,0,0,1,0,0,0,0,0,0,1
8858,Mesityl Oxide,4-methylpent-3-en-2-one,CC(=CC(=O)C)C,"InChI=1S/C6H10O/c1-5(2)4-6(3)7/h4H,1-3H3",oily taste,... spearmint ...@commercial grade exhibits an unpleasant odor@peppermint- or honey-like odor,"['acrylic', 'vegetable', 'chemical', 'earthy', 'sweet', 'pungent']",,acrylic@vegetable@chemical@earthy@sweet@pungent,0,,,1,FDB008178,,3368,141-79-7,carbonyl compound@ketone@alkene,0,0,7,1,0,0,1,0,0,98.145,1,98.073,88.8,0,1,0,1,0,1.4,17.1,0,0,96.7,98.073,1,0,0,0,1,0,0,0,0,0,0,1
8878,Allyl heptanoate,prop-2-enyl heptanoate,CCCCCCC(=O)OCC=C,"InChI=1S/C10H18O2/c1-3-5-6-7-8-10(11)12-9-4-2/h4H,2-3,5-9H2,1H3",,,"['berry', 'pineapple', 'apricot', 'banana', 'waxy', 'sweet', 'fusel', 'fruity', 'cognac']","Banana, Wine",berry@pineapple@apricot@banana@waxy@sweet@fusel@fruity@cognac,0,,,0,FDB019920,,2031,142-19-8,carboxylic acid derivative@carboxylic acid ester@alkene,0,0,12,2,0,0,0,0,0,170.252,1,170.131,149.8,0,1,0,8,0,3.2,26.3,0,0,130.0,170.131,-1,0,0,0,1,1,0,0,0,0,0,1
8900,Heptane,heptane,CCCCCCC,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",,gasoline-like odor,"['alkane', 'ethereal', 'sweet']",,alkane@ethereal@sweet,0,,,1,FDB005379,,,142-82-5,,0,0,7,0,0,0,1,0,0,100.205,1,100.125,98.4,0,1,0,4,0,4.4,0.0,0,0,19.2,100.125,1,0,0,0,1,0,0,0,0,0,0,1
8908,Hexyl acetate,hexyl acetate,CCCCCCOC(=O)C,"InChI=1S/C8H16O2/c1-3-4-5-6-7-10-8(2)9/h3-7H2,1-2H3",bittersweet taste suggestive of pear,"sweet-fruity, pearl-like odor@sweet ester odor","['apple', 'sweet', 'banana', 'fruit', 'green', 'herb', 'bitter', 'fruity']","Apple, Banana, Grass, Herb, Pear",apple@banana@bitter@fruit@sweet@fruity@herb@green,0,,726.0,1,FDB001267,,2565,"142-92-7, 88230-35-7@142-92-7@88230-35-7",carboxylic acid derivative@carboxylic acid ester,0,0,10,2,0,0,1,0,0,144.214,1,144.115,125.7,0,1,0,6,0,2.4,26.3,0,0,89.3,144.115,1,0,0,0,1,0,0,0,0,0,0,1
8918,Nonyl Acetate,nonyl acetate,CCCCCCCCCOC(=O)C,"InChI=1S/C11H22O2/c1-3-4-5-6-7-8-9-10-13-11(2)12/h3-10H2,1-2H3",,,"['waxy', 'gardenia', 'soapy', 'tropical', 'fruit', 'green', 'clean', 'sweet', 'bitter', 'fruity']",Fruit,gardenia@waxy@bitter@fruit@sweet@clean@tropical@fruity@soapy@green,0,,771.0,1,FDB019984,,2788,143-13-5,carboxylic acid derivative@carboxylic acid ester,0,0,13,2,0,0,1,0,0,186.295,1,186.162,164.7,0,1,0,9,0,4.0,26.3,0,0,121.0,186.162,-1,0,0,0,1,0,0,0,0,0,0,1
9016,"1,4-Dimethoxybenzene","1,4-dimethoxybenzene",COC1=CC=C(C=C1)OC,"InChI=1S/C8H10O2/c1-9-7-3-5-8(10-2)6-4-7/h3-6H,1-2H3","oily, phenolic taste","sweet clover odor@sweet, nut-like aroma","['sweet', 'fennel', 'bitter', 'green', 'new mown hay']",Green,fennel@new mown hay@bitter@sweet@green,0,,727.0,0,FDB000855,,2386,150-78-7,ether@alkyl aryl ether@aromatic compound,0,0,10,2,0,0,1,0,0,138.166,1,138.068,112.9,0,1,0,2,0,2.0,18.5,0,0,73.3,138.068,1,0,0,0,1,0,0,0,0,0,0,1
9024,Dimethylbenzylcarbinyl acetate,(2-methyl-1-phenylpropan-2-yl) acetate,CC(=O)OC(C)(C)CC1=CC=CC=C1,"InChI=1S/C12H16O2/c1-10(13)14-12(2,3)9-11-7-5-4-6-8-11/h4-8H,9H2,1-3H3",,,"['berry', 'powdery', 'rose', 'jasmin', 'floral', 'sweet', 'fruity', 'pear', 'green']",Floral,berry@powdery@rose@jasmin@floral@sweet@fruity@pear@green,0,,,0,FDB008188,,2392,151-05-3,carboxylic acid derivative@carboxylic acid ester@aromatic compound,0,0,14,2,0,0,0,0,0,192.258,1,192.115,159.7,0,1,0,4,0,2.7,26.3,0,0,191.0,192.115,-1,0,0,0,1,0,0,0,0,0,0,1
9473,Piperonyl Acetate,"1,3-benzodioxol-5-ylmethyl acetate",CC(=O)OCC1=CC2=C(C=C1)OCO2,"InChI=1S/C10H10O4/c1-7(11)12-5-8-2-3-9-10(4-8)14-6-13-9/h2-4H,5-6H2,1H3",,,"['hawthorn', 'sweet', 'metallic', 'strawberry', 'jam', 'floral', 'bitter']",Floral,jam@strawberry@bitter@floral@sweet@hawthorn@metallic,0,,772.0,0,FDB010555,,2912,326-61-4,acetal@carboxylic acid derivative@carboxylic acid ester@aromatic compound@heterocyclic compound,0,0,14,4,0,0,1,0,0,194.186,1,194.058,147.5,0,1,0,3,0,1.6,44.8,0,0,216.0,194.058,-1,0,0,0,1,0,0,0,0,0,0,1
9589,3-Acetylpyridine,1-pyridin-3-ylethanone,CC(=O)C1=CN=CC=C1,"InChI=1S/C7H7NO/c1-6(9)7-3-2-4-8-5-7/h2-5H,1H3",,,"['dry', 'sweet', 'woody', 'hawthorn', 'nutty', 'popcorn', 'phenolic']",Savory,dry@sweet@woody@hawthorn@nutty@popcorn@phenolic,0,,,0,FDB011132,,3424,350-03-8,carbonyl compound@ketone@aromatic compound@heterocyclic compound,0,0,9,2,0,0,1,0,0,121.139,1,121.053,99.7,0,1,0,1,0,0.4,30.0,0,0,112.0,121.053,-1,0,0,0,1,0,0,0,1,0,0,1
9895,beta-Cyclocitral,"2,6,6-trimethylcyclohexene-1-carbaldehyde",CC1=C(C(CCC1)(C)C)C=O,"InChI=1S/C10H16O/c1-8-5-4-6-10(2,3)9(8)7-11/h7H,4-6H2,1-3H3",,,"['mint', 'saffron', 'tobacco', 'herbal', 'damascone', 'sweet', 'tropical', 'clean', 'fruity', 'rose oxide', 'minty']",,mint@saffron@tobacco@herbal@damascone@sweet@tropical@clean@fruity@rose oxide@minty,0,,,1,FDB020874,,3639,52844-21-0@432-25-7,carbonyl compound@aldehyde@alkene,0,0,11,1,0,0,1,0,0,152.237,1,152.12,130.1,0,1,0,1,0,2.4,17.1,0,0,199.0,152.12,-1,0,0,0,1,0,0,0,0,0,0,1
10353,p-MENTHAN-8-OL,2-(4-methylcyclohexyl)propan-2-ol,CC1CCC(CC1)C(C)(C)O,"InChI=1S/C10H20O/c1-8-4-6-9(7-5-8)10(2,3)11/h8-9,11H,4-7H2,1-3H3",,,"['lime', 'woody', 'sweet', 'pine', 'terpenic']",,lime@woody@sweet@pine@terpenic,0,,,0,FDB013253,,,5114-00-1@7322-63-6@498-81-7@29789-01-3,hydroxy compound@alcohol@tertiary alcohol,0,0,11,1,1,0,1,0,0,156.269,0,156.151,133.7,0,1,0,1,0,2.8,20.2,0,0,121.0,156.151,-1,0,0,0,1,0,0,0,1,0,0,1
10393,2-(4-Hydroxyphenyl)ethanol,4-(2-hydroxyethyl)phenol,C1=CC(=CC=C1CCO)O,"InChI=1S/C8H10O2/c9-6-5-7-1-3-8(10)4-2-7/h1-4,9-10H,5-6H2",,,"['floral', 'sweet', 'fruity', 'mild']",,floral@sweet@fruity@mild,0,,,0,FDB012695,,,501-94-0,hydroxy compound@alcohol@primary alcohol@phenol or hydroxyhetarene@aromatic compound,0,0,10,2,2,0,1,0,0,138.166,0,138.068,112.6,0,1,0,2,0,0.4,40.5,0,0,85.3,138.068,-1,0,0,0,1,1,0,0,0,0,0,1
10448,3-methylthiopropanol,3-methylsulfanylpropan-1-ol,CSCCCO,"InChI=1S/C4H10OS/c1-6-4-2-3-5/h5H,2-4H2,1H3",,,"['sulfurous', 'potato', 'onion', 'vegetable', 'sweet', 'soup']","Earth, Garlic, Potato, Soy",sulfurous@potato@onion@vegetable@sweet@soup,0,,,1,FDB008379,,3415,505-10-2,hydroxy compound@alcohol@primary alcohol@thioether,0,0,6,2,1,0,1,0,0,106.183,1,106.045,86.7,0,1,0,3,0,0.5,45.5,0,0,23.5,106.045,-1,0,0,0,1,0,0,0,0,0,0,1
10582,Myrtenol,"(6,6-dimethyl-4-bicyclo[3.1.1]hept-3-enyl)methanol",CC1(C2CC=C(C1C2)CO)C,"InChI=1S/C10H16O/c1-10(2)8-4-3-7(6-11)9(10)5-8/h3,8-9,11H,4-6H2,1-2H3",,,"['mint', 'medical', 'woody', 'sweet', 'balsam', 'pine']","Mint, Cool",mint@medical@woody@sweet@balsam@pine,0,,,0,FDB013759,,3439,111957-74-5@515-00-4@6712-78-3,hydroxy compound@alcohol@primary alcohol@alkene,0,2,11,1,1,0,1,0,0,152.237,1,152.12,128.0,0,1,0,1,0,1.6,20.2,0,2,203.0,152.12,-1,0,0,0,1,0,0,0,1,0,0,1
10748,7-Methoxycoumarin,7-methoxychromen-2-one,COC1=CC2=C(C=C1)C=CC(=O)O2,"InChI=1S/C10H8O3/c1-12-8-4-2-7-3-5-10(11)13-9(7)6-8/h2-6H,1H3",,,"['balsam', 'sweet', 'balsamic', 'tonka']",,balsam@sweet@balsamic@tonka,0,,,1,FDB000963,,,531-59-9,ether@alkyl aryl ether@oxo(het)arene@aromatic compound@heterocyclic compound,0,0,13,3,0,0,1,0,0,176.171,0,176.047,137.1,0,1,0,1,0,1.9,35.5,0,0,234.0,176.047,-1,0,0,0,1,0,0,0,0,0,0,1
10778,o-Tolyl acetate,(2-methylphenyl) acetate,CC1=CC=CC=C1OC(=O)C,"InChI=1S/C9H10O2/c1-7-5-3-4-6-9(7)11-8(2)10/h3-6H,1-2H3",,,"['floral', 'fruit', 'sweet', 'medicinal']",Fruit,floral@fruit@sweet@medicinal,0,,,0,FDB008786,,3072,533-18-6@1333-46-6,carboxylic acid derivative@carboxylic acid ester@aromatic compound,0,0,11,2,0,0,0,0,0,150.177,1,150.068,122.7,0,1,0,2,0,1.6,26.3,0,0,143.0,150.068,-1,0,0,0,1,1,0,0,0,0,0,1
10795,"1,1-Dimethoxyethane","1,1-dimethoxyethane",CC(OC)OC,"InChI=1S/C4H10O2/c1-4(5-2)6-3/h4H,1-3H3",fruity taste,strongly aromatic odor@green vegetable odor,"['alcohol', 'ether', 'sharp', 'new mown hay', 'sweet', 'green']",,alcohol@ether@sharp@new mown hay@sweet@green,0,,,0,FDB001369,,3426,25154-53-4@534-15-6,acetal,0,0,6,2,0,0,1,0,0,90.122,1,90.068,75.7,0,1,0,2,0,0.5,18.5,0,0,24.7,90.068,1,0,0,0,1,0,1,0,0,0,0,1
